tag,count,zh_name,confidence,note
blue_pupils,1658,蓝色瞳孔,medium,自动拆词组合，建议校对语序
tropical_fish,1658,tropical鱼,medium,自动拆词；需校对未知片段: tropical
unworn_sandals,1656,未穿戴sandals,medium,自动拆词；需校对未知片段: sandals
yellow_coat,1654,黄色外套,medium,自动拆词组合，建议校对语序
white_armor,1654,白色盔甲,medium,自动拆词组合，建议校对语序
forked_tongue,1653,forked舌头,medium,自动拆词；需校对未知片段: forked
eyewear_strap,1653,眼镜带子,medium,自动拆词组合，建议校对语序
a_certain_high_school_uniform,1651,certainhigh学校制服,low,"自动拆词；需校对未知片段: certain, high"
transparent_wings,1649,透明翅膀,medium,自动拆词组合，建议校对语序
falling_feathers,1647,falling羽毛,medium,自动拆词；需校对未知片段: falling
gun_sling,1646,枪sling,medium,自动拆词；需校对未知片段: sling
shimaidon_(sex),1645,shimaidon（性交）,low,自动拆词；需校对未知片段: shimaidon
pink_pantyhose,1644,粉色连裤袜,medium,自动拆词组合，建议校对语序
purple_horns,1644,紫色角,medium,自动拆词组合，建议校对语序
pointy_nose,1643,pointy鼻子,medium,自动拆词；需校对未知片段: pointy
phoenix_crown,1641,phoenixcrown,low,"自动拆词；需校对未知片段: phoenix, crown"
artificial_eye,1638,artificial眼,medium,自动拆词；需校对未知片段: artificial
unworn_gloves,1636,未穿戴手套,medium,自动拆词组合，建议校对语序
hand_on_own_shoulder,1635,手在自己的肩,medium,自动拆词组合，建议校对语序
cum_on_feet,1634,精液在脚,medium,自动拆词组合，建议校对语序
volleyball_(object),1632,volleyball（物体）,low,自动拆词；需校对未知片段: volleyball
full-body_tattoo,1630,full身体纹身,medium,自动拆词；需校对未知片段: full
guiding_hand,1629,guiding手,medium,自动拆词；需校对未知片段: guiding
deerstalker,1629,deerstalker,low,自动拆词；需校对未知片段: deerstalker
red_apron,1629,红色围裙,medium,自动拆词组合，建议校对语序
large_hands,1628,大双手,medium,自动拆词组合，建议校对语序
striped_headwear,1628,条纹头饰,medium,自动拆词组合，建议校对语序
star_facial_mark,1627,星星面部标记,medium,自动拆词组合，建议校对语序
hair_flowing_over,1627,头发flowing覆在,medium,自动拆词；需校对未知片段: flowing
broken_chain,1626,破损链条,medium,自动拆词组合，建议校对语序
grey_sports_bra,1626,灰色运动bra,medium,自动拆词；需校对未知片段: bra
orange_pants,1625,橙色裤子,medium,自动拆词组合，建议校对语序
digitigrade,1625,digitigrade,low,自动拆词；需校对未知片段: digitigrade
goat_girl,1625,山羊女孩,medium,自动拆词组合，建议校对语序
tulip_hat,1625,tulip帽子,medium,自动拆词；需校对未知片段: tulip
kitchen_knife,1620,kitchen刀,medium,自动拆词；需校对未知片段: kitchen
blunt_tresses,1618,blunttresses,low,"自动拆词；需校对未知片段: blunt, tresses"
orange_pantyhose,1615,橙色连裤袜,medium,自动拆词组合，建议校对语序
off-shoulder_bikini,1615,露出肩比基尼,medium,自动拆词组合，建议校对语序
aqua_headwear,1614,水色头饰,medium,自动拆词组合，建议校对语序
wrist_guards,1613,手腕guards,medium,自动拆词；需校对未知片段: guards
grey_bra,1612,灰色bra,medium,自动拆词；需校对未知片段: bra
arched_bangs,1612,arched刘海,medium,自动拆词；需校对未知片段: arched
broken_halo,1609,破损光环,medium,自动拆词组合，建议校对语序
undressing_another,1607,undressing他人的,medium,自动拆词；需校对未知片段: undressing
mechanical_ears,1604,机械耳朵,medium,自动拆词组合，建议校对语序
inverted_cross,1603,inverted十字,medium,自动拆词；需校对未知片段: inverted
brown_wings,1603,棕色翅膀,medium,自动拆词组合，建议校对语序
masturbation_through_clothes,1602,自慰视服装,medium,自动拆词组合，建议校对语序
wiping_face,1602,wiping脸,medium,自动拆词；需校对未知片段: wiping
black_garter_belt,1601,黑色吊袜带腰带,medium,自动拆词组合，建议校对语序
tail_piercing,1601,尾巴穿孔,medium,自动拆词组合，建议校对语序
shards,1597,shards,low,自动拆词；需校对未知片段: shards
purple_one-piece_swimsuit,1595,紫色一个件泳装,medium,自动拆词组合，建议校对语序
green_capelet,1593,绿色小披肩,medium,自动拆词组合，建议校对语序
holding_fishing_rod,1592,拿着fishingrod,low,"自动拆词；需校对未知片段: fishing, rod"
grey_halo,1591,灰色光环,medium,自动拆词组合，建议校对语序
two-tone_footwear,1590,两个tone鞋类,medium,自动拆词；需校对未知片段: tone
walkie-talkie,1589,walkietalkie,low,"自动拆词；需校对未知片段: walkie, talkie"
no_eyebrows,1588,无眉毛,medium,自动拆词组合，建议校对语序
gem_(symbol),1587,gem（符号）,low,自动拆词；需校对未知片段: gem
circled_9,1584,circled9,medium,自动拆词；需校对未知片段: circled
key_necklace,1584,钥匙项链,medium,自动拆词组合，建议校对语序
notched_ear,1584,notched耳朵,medium,自动拆词；需校对未知片段: notched
brown_apron,1582,棕色围裙,medium,自动拆词组合，建议校对语序
pink-tinted_eyewear,1580,粉色染色眼镜,medium,自动拆词组合，建议校对语序
fiery_horns,1580,fiery角,medium,自动拆词；需校对未知片段: fiery
palms_together,1579,palms在一起,medium,自动拆词；需校对未知片段: palms
visor_(armor),1578,visor（盔甲）,low,自动拆词；需校对未知片段: visor
holding_cane,1578,拿着cane,medium,自动拆词；需校对未知片段: cane
uneven_horns,1577,不均匀角,medium,自动拆词组合，建议校对语序
crescent_print,1573,新月印花,medium,自动拆词组合，建议校对语序
school_emblem,1573,学校徽章,medium,自动拆词组合，建议校对语序
mask_around_neck,1572,面具围绕脖子,medium,自动拆词组合，建议校对语序
grey_nails,1571,灰色nails,medium,自动拆词；需校对未知片段: nails
brown_hoodie,1571,棕色连帽衫,medium,自动拆词组合，建议校对语序
print_jacket,1570,印花夹克,medium,自动拆词组合，建议校对语序
jaguar_ears,1570,jaguar耳朵,medium,自动拆词；需校对未知片段: jaguar
open_belt,1569,打开腰带,medium,自动拆词组合，建议校对语序
breast_focus,1568,乳房特写,medium,自动拆词组合，建议校对语序
tiger_stripes,1568,老虎stripes,medium,自动拆词；需校对未知片段: stripes
sidecut,1568,sidecut,low,自动拆词；需校对未知片段: sidecut
round_image,1567,roundimage,low,"自动拆词；需校对未知片段: round, image"
finger_to_face,1567,手指脸,medium,自动拆词组合，建议校对语序
fishnet_gloves,1566,网眼手套,medium,自动拆词组合，建议校对语序
playstation_controller,1558,playstationcontroller,low,"自动拆词；需校对未知片段: playstation, controller"
two-tone_bodysuit,1558,两个tone紧身衣,medium,自动拆词；需校对未知片段: tone
purple_halo,1556,紫色光环,medium,自动拆词组合，建议校对语序
holding_vegetable,1549,拿着vegetable,medium,自动拆词；需校对未知片段: vegetable
purple_hoodie,1549,紫色连帽衫,medium,自动拆词组合，建议校对语序
sunflower_field,1548,sunflowerfield,low,"自动拆词；需校对未知片段: sunflower, field"
animal_ear_legwear,1547,动物耳朵腿部穿着,medium,自动拆词组合，建议校对语序
holding_hose,1546,拿着hose,medium,自动拆词；需校对未知片段: hose
school_briefcase,1545,学校briefcase,medium,自动拆词；需校对未知片段: briefcase
sphere_earrings,1544,sphere耳环,medium,自动拆词；需校对未知片段: sphere
bat_girl,1544,蝙蝠女孩,medium,自动拆词组合，建议校对语序
hoop_piercing,1544,hoop穿孔,medium,自动拆词；需校对未知片段: hoop
vibrator_cord,1541,vibratorcord,low,"自动拆词；需校对未知片段: vibrator, cord"
low_neckline,1540,低领口,medium,自动拆词组合，建议校对语序
green_bag,1539,绿色包,medium,自动拆词组合，建议校对语序
pastel_colors,1536,pastelcolors,low,"自动拆词；需校对未知片段: pastel, colors"
triangle_print,1535,triangle印花,medium,自动拆词；需校对未知片段: triangle
boxer_briefs,1533,boxerbriefs,low,"自动拆词；需校对未知片段: boxer, briefs"
imminent_anal,1532,即将anal,medium,自动拆词；需校对未知片段: anal
candy_hair_ornament,1531,candy头发饰品,medium,自动拆词；需校对未知片段: candy
2013,1531,2013,medium,自动拆词组合，建议校对语序
\o/,1528,\o/,low,自动拆词；需校对未知片段: \o/
sleeveless_coat,1528,sleeveless外套,medium,自动拆词；需校对未知片段: sleeveless
unworn_socks,1527,未穿戴袜子,medium,自动拆词组合，建议校对语序
gradient_legwear,1526,渐变腿部穿着,medium,自动拆词组合，建议校对语序
holding_jacket,1525,拿着夹克,medium,自动拆词组合，建议校对语序
mismatched_sleeves,1522,不匹配袖子,medium,自动拆词组合，建议校对语序
teardrop_facial_mark,1520,teardrop面部标记,medium,自动拆词；需校对未知片段: teardrop
single_stripe,1518,单个stripe,medium,自动拆词；需校对未知片段: stripe
orange_ascot,1518,橙色领巾,medium,自动拆词组合，建议校对语序
tooth_necklace,1517,tooth项链,medium,自动拆词；需校对未知片段: tooth
salaryman,1517,salaryman,low,自动拆词；需校对未知片段: salaryman
photo_inset,1516,photoinset,low,"自动拆词；需校对未知片段: photo, inset"
after_rape,1516,之后rape,medium,自动拆词；需校对未知片段: rape
torpedo_launcher,1515,torpedolauncher,low,"自动拆词；需校对未知片段: torpedo, launcher"
yo-yo,1511,yoyo,low,"自动拆词；需校对未知片段: yo, yo"
cheek_press,1509,脸颊press,medium,自动拆词；需校对未知片段: press
purple_neckerchief,1509,紫色领巾,medium,自动拆词组合，建议校对语序
daruma_doll,1509,darumadoll,low,"自动拆词；需校对未知片段: daruma, doll"
double_fox_shadow_puppet,1507,双foxshadowpuppet,low,"自动拆词；需校对未知片段: fox, shadow, puppet"
basketball_uniform,1505,basketball制服,medium,自动拆词；需校对未知片段: basketball
purple_fire,1505,紫色fire,medium,自动拆词；需校对未知片段: fire
sideless_shirt,1505,sideless衬衫,medium,自动拆词；需校对未知片段: sideless
goatee_stubble,1504,goatee胡茬,medium,自动拆词；需校对未知片段: goatee
hand_tattoo,1504,手纹身,medium,自动拆词组合，建议校对语序
camouflage_jacket,1502,camouflage夹克,medium,自动拆词；需校对未知片段: camouflage
combat_helmet,1501,combat头盔,medium,自动拆词；需校对未知片段: combat
holding_own_tail,1500,拿着自己的尾巴,medium,自动拆词组合，建议校对语序
grey_neckerchief,1499,灰色领巾,medium,自动拆词组合，建议校对语序
brushing_another's_hair,1496,brushing他人的头发,medium,自动拆词；需校对未知片段: brushing
single_horizontal_stripe,1494,单个horizontalstripe,low,"自动拆词；需校对未知片段: horizontal, stripe"
2012,1494,2012,medium,自动拆词组合，建议校对语序
dark_halo,1493,深色光环,medium,自动拆词组合，建议校对语序
excited,1491,excited,low,自动拆词；需校对未知片段: excited
ruffling_hair,1490,揉乱头发,medium,自动拆词组合，建议校对语序
accidental_exposure,1489,accidentalexposure,low,"自动拆词；需校对未知片段: accidental, exposure"
white_bird,1489,白色鸟,medium,自动拆词组合，建议校对语序
gradient_dress,1488,渐变连衣裙,medium,自动拆词组合，建议校对语序
triangle_hair_ornament,1488,triangle头发饰品,medium,自动拆词；需校对未知片段: triangle
blood_on_knife,1485,血在刀,medium,自动拆词组合，建议校对语序
food-themed_clothes,1483,食物主题服装,medium,自动拆词组合，建议校对语序
mechanical_eye,1483,机械眼,medium,自动拆词组合，建议校对语序
industrial_piercing,1483,industrial穿孔,medium,自动拆词；需校对未知片段: industrial
flower_tattoo,1482,花纹身,medium,自动拆词组合，建议校对语序
cheek_squash,1480,脸颊squash,medium,自动拆词；需校对未知片段: squash
kouhaku_nawa,1480,kouhakunawa,low,"自动拆词；需校对未知片段: kouhaku, nawa"
spiked_choker,1480,spiked项圈,medium,自动拆词；需校对未知片段: spiked
aroused,1479,aroused,low,自动拆词；需校对未知片段: aroused
sword_on_back,1478,剑在背后,medium,自动拆词组合，建议校对语序
pointing_at_another,1477,pointing他人的,medium,自动拆词；需校对未知片段: pointing
